zip_code,county,city_municipality
64613,Põlva maakond,Põlva vald
64606,Põlva maakond,Põlva vald
64609,Põlva maakond,Põlva vald
79632,Rapla maakond,Rapla vald
79619,Rapla maakond,Rapla vald
79530,Rapla maakond,Rapla vald
79526,Rapla maakond,Kehtna vald
78407,Rapla maakond,Rapla vald
78408,Rapla maakond,Rapla vald
79640,Rapla maakond,Rapla vald
79062,Rapla maakond,Kehtna vald
62405,Tartu maakond,Kastre vald
64218,Põlva maakond,R�pina vald
62303,Tartu maakond,Kastre vald
79661,Rapla maakond,Rapla vald
63002,Põlva maakond,Põlva vald
62116,Tartu maakond,Kastre vald
79405,Rapla maakond,Rapla vald
63219,Põlva maakond,Põlva vald
79654,Rapla maakond,Rapla vald
78419,Rapla maakond,Rapla vald
64607,Põlva maakond,Põlva vald
79413,Rapla maakond,Rapla vald
79542,Rapla maakond,Rapla vald
78423,Rapla maakond,Rapla vald
79541,Rapla maakond,Rapla vald
64419,Põlva maakond,R�pina vald
62121,Tartu maakond,Kastre vald
64228,Põlva maakond,R�pina vald
64220,Põlva maakond,R�pina vald
79401,Rapla maakond,Rapla vald
79520,Rapla maakond,Kehtna vald
63006,Põlva maakond,Põlva vald
63213,Põlva maakond,Põlva vald
63601,Põlva maakond,Põlva vald
79417,Rapla maakond,Rapla vald
79605,Rapla maakond,Rapla vald
79302,Rapla maakond,Rapla vald
63011,Põlva maakond,Põlva vald
63704,Põlva maakond,Põlva vald
63702,Põlva maakond,Põlva vald
79419,Rapla maakond,Rapla vald
64409,Põlva maakond,R�pina vald
63708,Põlva maakond,Põlva vald
64408,Põlva maakond,R�pina vald
64610,Põlva maakond,Põlva vald
64206,Põlva maakond,R�pina vald
63304,Põlva maakond,Põlva linn
62122,Tartu maakond,Kastre vald
62117,Tartu maakond,Kastre vald
64224,Põlva maakond,R�pina vald
64611,Põlva maakond,Põlva vald
64615,Põlva maakond,Põlva vald
63607,Põlva maakond,Põlva vald
64411,Põlva maakond,R�pina vald
63308,Põlva maakond,Põlva linn
63609,Põlva maakond,Põlva vald
62305,Tartu maakond,Kastre vald
62114,Tartu maakond,Kastre vald
79061,Rapla maakond,Kehtna vald
79404,Rapla maakond,Rapla vald
79613,Rapla maakond,Rapla vald
62307,Tartu maakond,Kastre vald
62118,Tartu maakond,Kastre vald
79314,Rapla maakond,Rapla vald
62306,Tartu maakond,Kastre vald
79515,Rapla maakond,Rapla linn
79621,Rapla maakond,Rapla vald
62120,Tartu maakond,Kastre vald
79411,Rapla maakond,Rapla vald
64414,Põlva maakond,R�pina vald
63005,Põlva maakond,Põlva vald
63606,Põlva maakond,Põlva vald
78410,Rapla maakond,Rapla vald
64410,Põlva maakond,R�pina vald
63222,Põlva maakond,Põlva vald
79643,Rapla maakond,Rapla vald
78411,Rapla maakond,Rapla vald
64204,Põlva maakond,R�pina vald
63004,Põlva maakond,Põlva vald
79543,Rapla maakond,Rapla vald
79321,Rapla maakond,Rapla vald
64213,Põlva maakond,R�pina vald
79017,Rapla maakond,Kehtna vald
64608,Põlva maakond,Põlva vald
79523,Rapla maakond,Kehtna vald
79622,Rapla maakond,Rapla vald
62310,Tartu maakond,Kastre vald
62312,Tartu maakond,Kastre vald
62315,Tartu maakond,Kastre vald
62104,Tartu maakond,Kastre vald
62103,Tartu maakond,Kastre vald
79110,Rapla maakond,Kehtna vald
63611,Põlva maakond,Põlva vald
62506,Tartu maakond,Kastre vald
64426,Põlva maakond,R�pina vald
63212,Põlva maakond,Põlva vald
79322,Rapla maakond,Rapla vald
62404,Tartu maakond,Kastre vald
88308,Pärnu maakond,Pärnu linn
79325,Rapla maakond,Rapla vald
63205,Põlva maakond,Põlva vald
79050,Rapla maakond,Kehtna vald
63003,Põlva maakond,Põlva vald
63505,Põlva maakond,Põlva vald
64209,Põlva maakond,R�pina vald
64233,Põlva maakond,R�pina vald
79528,Rapla maakond,Rapla vald
79527,Rapla maakond,Kehtna vald
79021,Rapla maakond,Kehtna vald
79410,Rapla maakond,Rapla vald
62106,Tartu maakond,Kastre vald
79616,Rapla maakond,Rapla vald
78416,Rapla maakond,Rapla vald
79069,Rapla maakond,Kehtna vald
78420,Rapla maakond,Rapla vald
79634,Rapla maakond,Rapla vald
79644,Rapla maakond,Rapla vald
79070,Rapla maakond,Kehtna vald
64413,Põlva maakond,R�pina vald
64415,Põlva maakond,R�pina vald
79418,Rapla maakond,Rapla vald
62510,Põlva maakond,R�pina vald
79064,Rapla maakond,Kehtna vald
62509,Tartu maakond,Kastre vald
79312,Rapla maakond,Rapla vald
62410,Tartu maakond,Kastre vald
64425,Põlva maakond,R�pina vald
79615,Rapla maakond,Rapla vald
64210,Põlva maakond,R�pina vald
79066,Rapla maakond,Kehtna vald
79608,Rapla maakond,Rapla vald
64219,Põlva maakond,R�pina vald
64229,Põlva maakond,R�pina vald
64226,Põlva maakond,R�pina vald
79018,Rapla maakond,Kehtna vald
79519,Rapla maakond,Rapla vald
64212,Põlva maakond,R�pina vald
64216,Põlva maakond,R�pina vald
64221,Põlva maakond,R�pina vald
64208,Põlva maakond,R�pina vald
64205,Põlva maakond,R�pina vald
63220,Põlva maakond,Põlva linn
64215,Põlva maakond,R�pina vald
50050,Tartu maakond,Tartu linn
79417,Rapla maakond,Kehtna vald
88313,Pärnu maakond,Pärnu linn
79515,Rapla maakond,Rapla vald
62510,Tartu maakond,Kastre vald
79544,Rapla maakond,Rapla vald
79054,Rapla maakond,Kehtna vald
79415,Rapla maakond,Rapla vald
63309,Põlva maakond,Põlva linn
79623,Rapla maakond,Rapla vald
78414,Rapla maakond,Rapla vald
64420,Põlva maakond,R�pina linn
63222,Põlva maakond,Põlva linn
88303,Pärnu maakond,Pärnu linn
87001,Pärnu maakond,Pärnu linn
79542,Rapla maakond,Rapla linn
86604,Pärnu maakond,Pärnu linn
88109,Pärnu maakond,Pärnu linn
61403,Tartu maakond,Tartu linn
88309,Pärnu maakond,Pärnu linn
88322,Pärnu maakond,Pärnu linn
88306,Pärnu maakond,Pärnu linn
88302,Pärnu maakond,Pärnu linn
88324,Pärnu maakond,Pärnu linn
88321,Pärnu maakond,Pärnu linn
88307,Pärnu maakond,Pärnu linn
88119,Pärnu maakond,Pärnu linn
61412,Tartu maakond,Tartu linn
88323,Pärnu maakond,Pärnu linn
88317,Pärnu maakond,Pärnu linn
88326,Pärnu maakond,Pärnu linn
61404,Tartu maakond,Tartu linn
61409,Tartu maakond,Tartu linn
86606,Pärnu maakond,Pärnu linn
88101,Pärnu maakond,Pärnu linn
88304,Pärnu maakond,Pärnu linn
61408,Tartu maakond,Tartu linn
61402,Tartu maakond,Tartu linn
86603,Pärnu maakond,Pärnu linn
61406,Tartu maakond,Tartu linn
61411,Tartu maakond,Tartu linn
88110,Pärnu maakond,Pärnu linn
88103,Pärnu maakond,Pärnu linn
88112,Pärnu maakond,Pärnu linn
61407,Tartu maakond,Tartu linn
61401,Tartu maakond,Tartu linn
88105,Pärnu maakond,Pärnu linn
86605,Pärnu maakond,Pärnu linn
88111,Pärnu maakond,Pärnu linn
88108,Pärnu maakond,Pärnu linn
88107,Pärnu maakond,Pärnu linn
88320,Pärnu maakond,Pärnu linn
88318,Pärnu maakond,Pärnu linn
88319,Pärnu maakond,Pärnu linn
88310,Pärnu maakond,Pärnu linn
88325,Pärnu maakond,Pärnu linn
88104,Pärnu maakond,Pärnu linn
88120,Pärnu maakond,Pärnu linn
88314,Pärnu maakond,Pärnu linn
88316,Pärnu maakond,Pärnu linn
61405,Tartu maakond,Tartu linn
88118,Pärnu maakond,Pärnu linn
88113,Pärnu maakond,Pärnu linn
88312,Pärnu maakond,Pärnu linn
88117,Pärnu maakond,Pärnu linn
88114,Pärnu maakond,Pärnu linn
88116,Pärnu maakond,Pärnu linn
61708,Tartu maakond,Tartu linn
88115,Pärnu maakond,Pärnu linn
51001,Tartu maakond,Tartu linn
60532,Tartu maakond,Tartu linn
80099,Pärnu maakond,Pärnu linn
50091,Tartu maakond,Tartu linn
50607,Tartu maakond,Tartu linn
50601,Tartu maakond,Tartu linn
50501,Tartu maakond,Tartu linn
86508,Pärnu maakond,Pärnu linn
80098,Pärnu maakond,Pärnu linn
50093,Tartu maakond,Tartu linn
65605,Võru maakond,Võru linn
65206,Võru maakond,Võru vald
43001,Ida-Viru maakond,L�ganuse vald
70414,Viljandi maakond,Põhja-Sakala vald
71401,Viljandi maakond,Põhja-Sakala vald
71301,Viljandi maakond,Põhja-Sakala vald
71403,Viljandi maakond,Põhja-Sakala vald
69004,Viljandi maakond,Mulgi vald
41009,Ida-Viru maakond,Alutaguse vald
66602,Võru maakond,Võru vald
41007,Ida-Viru maakond,Alutaguse vald
65403,Võru maakond,Võru vald
41320,Ida-Viru maakond,Alutaguse vald
69614,Viljandi maakond,Mulgi vald
43304,Ida-Viru maakond,L�ganuse vald
70401,Viljandi maakond,Põhja-Sakala vald
41303,Ida-Viru maakond,Alutaguse vald
69111,Viljandi maakond,Mulgi vald
65218,Võru maakond,Võru vald
70604,Viljandi maakond,Põhja-Sakala vald
69503,Viljandi maakond,Mulgi vald
43133,Ida-Viru maakond,L�ganuse vald
66638,Võru maakond,Võru vald
69003,Viljandi maakond,Mulgi vald
41201,Ida-Viru maakond,Alutaguse vald
46204,Lääne-Viru maakond,Väike-Maarja vald
46329,Lääne-Viru maakond,Väike-Maarja vald
71309,Viljandi maakond,Põhja-Sakala vald
41112,Ida-Viru maakond,Alutaguse vald
65503,Võru maakond,Võru vald
46216,Lääne-Viru maakond,Väike-Maarja vald
42208,Ida-Viru maakond,Alutaguse vald
41004,Ida-Viru maakond,Alutaguse vald
65532,Võru maakond,Võru vald
41114,Ida-Viru maakond,Alutaguse vald
41207,Ida-Viru maakond,Alutaguse vald
41211,Ida-Viru maakond,Alutaguse vald
41010,Ida-Viru maakond,Alutaguse vald
65201,Võru maakond,Võru vald
64103,Võru maakond,Võru vald
69110,Viljandi maakond,Mulgi vald
46302,Lääne-Viru maakond,Väike-Maarja vald
46305,Lääne-Viru maakond,Väike-Maarja vald
65550,Võru maakond,Võru vald
66641,Võru maakond,Võru vald
65525,Võru maakond,Võru vald
42304,Ida-Viru maakond,L�ganuse vald
65553,Võru maakond,Võru vald
65518,Võru maakond,Võru vald
71507,Viljandi maakond,Põhja-Sakala vald
70609,Viljandi maakond,Põhja-Sakala vald
71207,Viljandi maakond,Põhja-Sakala vald
69516,Viljandi maakond,Mulgi vald
71056,Viljandi maakond,Mulgi vald
71303,Viljandi maakond,Põhja-Sakala vald
65543,Võru maakond,Võru vald
46213,Lääne-Viru maakond,Väike-Maarja vald
42206,Ida-Viru maakond,Alutaguse vald
65246,Võru maakond,Võru vald
46214,Lääne-Viru maakond,Väike-Maarja vald
65512,Võru maakond,Võru vald
71308,Viljandi maakond,Põhja-Sakala vald
65247,Võru maakond,Võru vald
65536,Võru maakond,Võru vald
46229,Lääne-Viru maakond,Väike-Maarja vald
46219,Lääne-Viru maakond,Väike-Maarja vald
46230,Lääne-Viru maakond,Väike-Maarja vald
69522,Viljandi maakond,Mulgi vald
65406,Võru maakond,Võru vald
46309,Lääne-Viru maakond,Väike-Maarja vald
65546,Võru maakond,Võru vald
65547,Võru maakond,Võru vald
43311,Ida-Viru maakond,L�ganuse vald
42317,Ida-Viru maakond,L�ganuse vald
64115,Võru maakond,Võru vald
65260,Võru maakond,Võru vald
65223,Võru maakond,Võru vald
69305,Viljandi maakond,Mulgi vald
46231,Lääne-Viru maakond,Väike-Maarja vald
42321,Ida-Viru maakond,L�ganuse vald
65256,Võru maakond,Võru vald
43305,Ida-Viru maakond,L�ganuse vald
46212,Lääne-Viru maakond,Väike-Maarja vald
70411,Viljandi maakond,Põhja-Sakala vald
71406,Viljandi maakond,Põhja-Sakala vald
46234,Lääne-Viru maakond,Väike-Maarja vald
71511,Viljandi maakond,Põhja-Sakala vald
69109,Viljandi maakond,Mulgi vald
66642,Võru maakond,Võru vald
66635,Võru maakond,Võru vald
65603,Võru maakond,Võru linn
46201,Lääne-Viru maakond,Väike-Maarja vald
46202,Lääne-Viru maakond,Väike-Maarja vald
70407,Viljandi maakond,Põhja-Sakala vald
65522,Võru maakond,Võru vald
65514,Võru maakond,Võru vald
41106,Ida-Viru maakond,Alutaguse vald
64118,Võru maakond,Võru vald
65544,Võru maakond,Võru vald
70404,Viljandi maakond,Põhja-Sakala vald
65608,Võru maakond,Võru linn
41103,Ida-Viru maakond,Alutaguse vald
71055,Viljandi maakond,Mulgi vald
69411,Viljandi maakond,Mulgi vald
41110,Ida-Viru maakond,Alutaguse vald
64121,Võru maakond,Võru vald
41006,Ida-Viru maakond,Alutaguse vald
69402,Viljandi maakond,Abja-Paluoja linn
69103,Viljandi maakond,Karksi-Nuia linn
42213,Ida-Viru maakond,Alutaguse vald
65609,Võru maakond,Võru linn
65521,Võru maakond,Võru vald
41302,Ida-Viru maakond,Alutaguse vald
65545,Võru maakond,Võru vald
42209,Ida-Viru maakond,Alutaguse vald
64129,Võru maakond,Võru vald
70412,Viljandi maakond,Põhja-Sakala vald
70403,Viljandi maakond,Põhja-Sakala vald
70606,Viljandi maakond,Põhja-Sakala vald
41319,Ida-Viru maakond,Alutaguse vald
65555,Võru maakond,Võru vald
71202,Viljandi maakond,Põhja-Sakala vald
46209,Lääne-Viru maakond,Väike-Maarja vald
41104,Ida-Viru maakond,Alutaguse vald
43308,Ida-Viru maakond,L�ganuse vald
43301,Ida-Viru maakond,L�ganuse vald
69403,Viljandi maakond,Abja-Paluoja linn
69102,Viljandi maakond,Karksi-Nuia linn
42323,Ida-Viru maakond,L�ganuse vald
43309,Ida-Viru maakond,L�ganuse vald
69202,Viljandi maakond,Mulgi vald
70409,Viljandi maakond,Põhja-Sakala vald
42204,Ida-Viru maakond,Alutaguse vald
70605,Viljandi maakond,Põhja-Sakala vald
70607,Viljandi maakond,Põhja-Sakala vald
64107,Võru maakond,Võru vald
64126,Võru maakond,Võru vald
70502,Viljandi maakond,Põhja-Sakala vald
64105,Võru maakond,Võru vald
64104,Võru maakond,Võru vald
69113,Viljandi maakond,Mulgi vald
69410,Viljandi maakond,Mulgi vald
69515,Viljandi maakond,Mulgi vald
46319,Lääne-Viru maakond,Väike-Maarja vald
46228,Lääne-Viru maakond,Väike-Maarja vald
65253,Võru maakond,Võru vald
46217,Lääne-Viru maakond,Väike-Maarja vald
46330,Lääne-Viru maakond,Väike-Maarja vald
46318,Lääne-Viru maakond,Väike-Maarja vald
65402,Võru maakond,Võru vald
41008,Ida-Viru maakond,Alutaguse vald
41001,Ida-Viru maakond,Alutaguse vald
41002,Ida-Viru maakond,Alutaguse vald
41204,Ida-Viru maakond,Alutaguse vald
66628,Võru maakond,Võru vald
65548,Võru maakond,Võru vald
65235,Võru maakond,Võru vald
71512,Viljandi maakond,Põhja-Sakala vald
46331,Lääne-Viru maakond,Väike-Maarja vald
65534,Võru maakond,Võru vald
65413,Võru maakond,Võru vald
41214,Ida-Viru maakond,Alutaguse vald
65258,Võru maakond,Võru vald
70406,Viljandi maakond,Põhja-Sakala vald
65524,Võru maakond,Võru vald
69201,Viljandi maakond,Mulgi vald
69105,Viljandi maakond,Mulgi vald
43135,Ida-Viru maakond,L�ganuse vald
46208,Lääne-Viru maakond,Väike-Maarja vald
46317,Lääne-Viru maakond,Väike-Maarja vald
41113,Ida-Viru maakond,Alutaguse vald
66618,Võru maakond,Võru vald
43134,Ida-Viru maakond,L�ganuse vald
41323,Ida-Viru maakond,Alutaguse vald
69511,Viljandi maakond,Mulgi vald
70413,Viljandi maakond,Põhja-Sakala vald
69114,Viljandi maakond,Mulgi vald
69001,Viljandi maakond,Mulgi vald
69508,Viljandi maakond,Mulgi vald
65252,Võru maakond,Võru vald
42121,Ida-Viru maakond,Alutaguse vald
69512,Viljandi maakond,Mulgi vald
46306,Lääne-Viru maakond,Väike-Maarja vald
41215,Ida-Viru maakond,Alutaguse vald
69404,Viljandi maakond,Mulgi vald
43138,Ida-Viru maakond,L�ganuse vald
71205,Viljandi maakond,Põhja-Sakala vald
65526,Võru maakond,Võru vald
46222,Lääne-Viru maakond,Väike-Maarja vald
71402,Viljandi maakond,Põhja-Sakala vald
46241,Lääne-Viru maakond,Väike-Maarja vald
46206,Lääne-Viru maakond,Väike-Maarja vald
42319,Ida-Viru maakond,L�ganuse vald
43306,Ida-Viru maakond,L�ganuse vald
65554,Võru maakond,Võru vald
65249,Võru maakond,Võru vald
71412,Viljandi maakond,Põhja-Sakala vald
65529,Võru maakond,Võru vald
46205,Lääne-Viru maakond,Väike-Maarja vald
42322,Ida-Viru maakond,L�ganuse vald
41013,Ida-Viru maakond,Alutaguse vald
41317,Ida-Viru maakond,Alutaguse vald
69115,Viljandi maakond,Mulgi vald
65212,Võru maakond,Võru vald
71302,Viljandi maakond,Põhja-Sakala vald
71203,Viljandi maakond,Põhja-Sakala vald
66418,Võru maakond,Võru vald
41011,Ida-Viru maakond,Alutaguse vald
65245,Võru maakond,Võru vald
66614,Võru maakond,Võru vald
42302,Ida-Viru maakond,L�ganuse vald
41308,Ida-Viru maakond,Alutaguse vald
46307,Lääne-Viru maakond,Väike-Maarja vald
69502,Viljandi maakond,Mulgi vald
65506,Võru maakond,Võru vald
43321,Ida-Viru maakond,L�ganuse vald
70504,Viljandi maakond,Põhja-Sakala vald
69613,Viljandi maakond,Mulgi vald
64123,Võru maakond,Võru vald
69505,Viljandi maakond,Mulgi vald
69307,Viljandi maakond,Mulgi vald
69108,Viljandi maakond,Mulgi vald
65542,Võru maakond,Võru vald
41312,Ida-Viru maakond,Alutaguse vald
65239,Võru maakond,Võru vald
69507,Viljandi maakond,Mulgi vald
70408,Viljandi maakond,Põhja-Sakala vald
70405,Viljandi maakond,Põhja-Sakala vald
71505,Viljandi maakond,Põhja-Sakala vald
66637,Võru maakond,Võru vald
65254,Võru maakond,Võru vald
71306,Viljandi maakond,Põhja-Sakala vald
71307,Viljandi maakond,Põhja-Sakala vald
69104,Viljandi maakond,Karksi-Nuia linn
46321,Lääne-Viru maakond,Väike-Maarja vald
65533,Võru maakond,Võru vald
41209,Ida-Viru maakond,Alutaguse vald
65216,Võru maakond,Võru vald
65207,Võru maakond,Võru vald
46235,Lääne-Viru maakond,Väike-Maarja vald
41005,Ida-Viru maakond,Alutaguse vald
46401,Lääne-Viru maakond,Väike-Maarja vald
41213,Ida-Viru maakond,Alutaguse vald
69517,Viljandi maakond,Mulgi vald
65227,Võru maakond,Võru vald
71204,Viljandi maakond,Põhja-Sakala vald
65229,Võru maakond,Võru vald
65401,Võru maakond,Võru vald
69409,Viljandi maakond,Mulgi vald
43307,Ida-Viru maakond,L�ganuse vald
69405,Viljandi maakond,Mulgi vald
41202,Ida-Viru maakond,Alutaguse vald
46211,Lääne-Viru maakond,Väike-Maarja vald
65527,Võru maakond,Võru vald
65538,Võru maakond,Võru vald
66603,Võru maakond,Võru vald
46227,Lääne-Viru maakond,Väike-Maarja vald
65502,Võru maakond,Võru vald
66631,Võru maakond,Võru vald
65410,Võru maakond,Võru vald
43222,Ida-Viru maakond,P�ssi linn
46220,Lääne-Viru maakond,Väike-Maarja vald
41210,Ida-Viru maakond,Alutaguse vald
65221,Võru maakond,Võru vald
70505,Viljandi maakond,Põhja-Sakala vald
41322,Ida-Viru maakond,Alutaguse vald
42207,Ida-Viru maakond,Alutaguse vald
65519,Võru maakond,Võru vald
41212,Ida-Viru maakond,Alutaguse vald
71054,Viljandi maakond,Mulgi vald
65508,Võru maakond,Võru vald
65237,Võru maakond,Võru vald
46332,Lääne-Viru maakond,Väike-Maarja vald
71408,Viljandi maakond,Põhja-Sakala vald
46324,Lääne-Viru maakond,Väike-Maarja vald
41315,Ida-Viru maakond,Alutaguse vald
41301,Ida-Viru maakond,Alutaguse vald
42320,Ida-Viru maakond,L�ganuse vald
71410,Viljandi maakond,Põhja-Sakala vald
65259,Võru maakond,Võru vald
46303,Lääne-Viru maakond,Väike-Maarja vald
41314,Ida-Viru maakond,Alutaguse vald
46328,Lääne-Viru maakond,Väike-Maarja vald
71206,Viljandi maakond,Põhja-Sakala vald
64113,Võru maakond,Võru vald
65414,Võru maakond,Võru vald
65405,Võru maakond,Võru vald
65226,Võru maakond,Võru vald
65610,Võru maakond,Võru linn
46210,Lääne-Viru maakond,Väike-Maarja vald
46225,Lääne-Viru maakond,Väike-Maarja vald
70509,Viljandi maakond,Põhja-Sakala vald
71305,Viljandi maakond,Põhja-Sakala vald
42211,Ida-Viru maakond,Alutaguse vald
43003,Ida-Viru maakond,L�ganuse vald
65551,Võru maakond,Võru vald
46315,Lääne-Viru maakond,Väike-Maarja vald
65415,Võru maakond,Võru vald
69521,Viljandi maakond,Mulgi vald
65240,Võru maakond,Võru vald
65171,Võru maakond,Võru vald
43310,Ida-Viru maakond,L�ganuse vald
66629,Võru maakond,Võru vald
43302,Ida-Viru maakond,L�ganuse vald
66640,Võru maakond,Võru vald
41111,Ida-Viru maakond,Alutaguse vald
70402,Viljandi maakond,Põhja-Sakala vald
69407,Viljandi maakond,Mulgi vald
71210,Viljandi maakond,Põhja-Sakala vald
41318,Ida-Viru maakond,Alutaguse vald
41105,Ida-Viru maakond,Alutaguse vald
46224,Lääne-Viru maakond,Väike-Maarja vald
46326,Lääne-Viru maakond,Väike-Maarja vald
46203,Lääne-Viru maakond,Väike-Maarja vald
46313,Lääne-Viru maakond,Väike-Maarja vald
65203,Võru maakond,Võru vald
65208,Võru maakond,Võru vald
41107,Ida-Viru maakond,Alutaguse vald
65165,Võru maakond,Võru vald
65243,Võru maakond,Võru vald
65219,Võru maakond,Võru vald
66613,Võru maakond,Võru vald
64101,Võru maakond,Võru vald
65565,Võru maakond,Võru vald
41305,Ida-Viru maakond,L�ganuse vald
64110,Võru maakond,Võru vald
43005,Ida-Viru maakond,L�ganuse vald
46320,Lääne-Viru maakond,Väike-Maarja vald
46312,Lääne-Viru maakond,Väike-Maarja vald
43037,Ida-Viru maakond,L�ganuse vald
70501,Viljandi maakond,Põhja-Sakala vald
41304,Ida-Viru maakond,L�ganuse vald
46232,Lääne-Viru maakond,Väike-Maarja vald
46218,Lääne-Viru maakond,Väike-Maarja vald
69106,Viljandi maakond,Mulgi vald
70503,Viljandi maakond,Põhja-Sakala vald
65509,Võru maakond,Võru vald
43137,Ida-Viru maakond,L�ganuse vald
69519,Viljandi maakond,Mulgi vald
41109,Ida-Viru maakond,Alutaguse vald
69509,Viljandi maakond,Mulgi vald
41321,Ida-Viru maakond,Alutaguse vald
65244,Võru maakond,Võru vald
65530,Võru maakond,Võru vald
65535,Võru maakond,Võru vald
71304,Viljandi maakond,Põhja-Sakala vald
46223,Lääne-Viru maakond,Väike-Maarja vald
69306,Viljandi maakond,Mulgi vald
